Day of the week,Time of day,Amenity type,Distance to amenity,User rating of parking,Handicap accessible,Price
1,1016,8,961,4.303663549065595,0,32.0
6,1268,7,211,1.039434816221735,1,22.0
6,1500,8,3802,3.6010412001916565,0,23.0
7,1097,4,1527,1.8009334604971787,0,17.0
1,1939,2,4482,4.869229121872293,1,28.0
7,1853,9,3575,3.9229741476688544,1,24.0
6,1464,10,4074,1.3297233736398306,0,11.0
2,1593,9,4550,2.7739000739862285,1,18.0
4,957,9,3795,3.2180034048748274,0,21.0
1,1979,7,4915,4.086640238446337,1,24.0
7,1819,9,2314,2.676916039225424,1,20.0
7,1540,3,2032,3.7229060227538335,1,26.0
5,1088,4,3109,3.570931798921272,0,23.0
2,1642,6,2208,2.144771363169649,1,17.0
7,1038,10,1719,4.104894888012453,0,28.0
5,1205,4,1583,3.7968149841966388,1,27.0
7,1852,7,1605,3.3797449979079768,0,25.0
2,1351,5,1862,4.970809447528606,1,32.0
5,1311,7,1231,3.6884812543755654,0,28.0
6,1967,2,4072,2.5398961556627873,0,17.0
6,1799,8,3410,1.9340940479503241,0,15.0
7,1434,3,3551,3.530101946245861,1,23.0
3,1056,10,4530,3.686917678863586,0,23.0
1,1730,6,4684,2.909588123992248,1,19.0
5,1421,5,2122,1.2963279727478758,1,13.0
6,970,5,2479,3.878434210584264,0,26.0
2,1142,3,3027,4.55948462006372,1,28.0
5,1460,6,3308,4.64462662760453,0,28.0
2,857,10,2922,3.390678592338733,0,23.0
7,1335,4,3170,1.638091629813737,1,13.0
6,1599,10,1250,1.7345493878088423,0,18.0
3,1801,8,1453,4.991708795544518,1,34.0
7,913,10,3652,4.400377259067575,0,27.0
7,1494,5,104,1.0641757717688565,0,24.0
5,956,1,915,3.6167308223534502,1,29.0
1,871,3,2536,1.2488405658331323,1,12.0
2,1424,10,3099,1.9984016804908502,1,15.0
7,1881,2,2014,4.992372619553048,0,32.0
2,1461,3,4507,4.54613516174509,1,27.0
2,1261,8,3421,4.076964337815119,1,25.0
5,1432,9,2163,4.050826718591685,1,27.0
2,1741,5,4177,3.7139786124268754,1,23.0
7,945,5,4558,1.2284979126524456,1,10.0
4,855,9,1612,2.1010421498715552,0,19.0
6,1179,9,4318,2.2637315671592835,1,16.0
3,1318,2,3086,4.8972339115845305,1,30.0
1,1776,3,2232,4.557775502621283,0,29.0
4,1397,3,2504,1.6516873639040175,1,14.0
1,1136,4,2911,2.3985925885548802,1,18.0
6,914,2,975,3.617321653699669,1,29.0
4,1243,1,253,4.731850911207591,1,40.0
1,981,8,3048,2.2444159898841107,0,17.0
4,1994,9,3927,3.2327822931149544,0,21.0
3,803,1,3161,1.8097284616681417,0,14.0
6,989,4,520,1.9311518272755213,0,23.0
3,1295,2,328,1.344654022356242,1,22.0
6,1383,9,2067,2.048203706113957,0,17.0
7,891,3,4652,4.082537958565808,1,24.0
5,1256,9,3289,1.9994130955079066,1,15.0
3,1553,3,2576,3.5842551970441985,1,24.0
3,1176,7,4526,3.3339350658109983,1,21.0
1,1156,4,3053,4.126576359408856,1,26.0
6,807,8,2414,4.124985010602783,0,27.0
7,845,9,4184,4.614805931108161,1,27.0
4,1789,2,4272,1.084050324883993,0,10.0
5,1282,5,4466,4.910987767436234,0,29.0
4,1382,2,562,2.450264581586687,1,26.0
1,975,6,1568,4.955424589196477,0,33.0
1,1912,6,4755,1.0735509939556187,0,9.0
2,866,2,85,1.219996148893049,1,25.0
2,1361,7,4750,3.17244864336921,0,20.0
6,1258,6,3481,4.676757675128105,0,28.0
7,1886,3,3677,2.731183532730366,0,18.0
4,1868,9,3972,1.4949251689099041,1,12.0
6,1091,10,2423,3.087132437943954,0,22.0
4,1855,5,2040,3.3186182000976836,1,24.0
6,1673,7,1126,2.5040691489276794,1,22.0
4,1050,10,1721,2.122216726371833,0,18.0
3,1972,3,1953,3.150111120283855,1,23.0
7,1436,5,3559,4.913722242089344,0,29.0
1,1898,7,4973,2.445239992281606,0,16.0
5,938,5,1977,2.828834731459975,0,21.0
5,2000,6,4735,1.6387300053002676,1,12.0
4,1790,8,1780,4.691094136754676,0,31.0
7,1557,7,3333,1.9414713603429834,1,15.0
3,1850,4,2383,3.519039918796391,0,24.0
4,1801,8,3235,2.9833035204621168,1,20.0
3,1162,8,2686,4.837200190153834,1,30.0
4,1200,6,1246,1.3501099069890476,0,16.0
7,858,4,1605,1.9649586678342637,0,18.0
1,1124,5,2229,4.240997266614652,1,28.0
2,1855,2,3402,4.064586695511669,0,25.0
5,967,3,217,1.8706638197719454,1,26.0
7,1138,9,2198,1.335499197526607,1,13.0
2,1500,9,3339,3.395239167912426,1,22.0
4,978,9,2923,2.7506715286394554,0,19.0
1,1651,9,2449,3.501047284839059,0,24.0
5,1953,9,3307,2.380914823316045,0,17.0
7,1486,3,2124,2.4011407229816273,1,19.0
5,1066,4,4551,1.9865066383877323,1,14.0
7,1158,7,2087,1.666038749409271,1,15.0
4,1486,6,520,2.3618759592372305,1,25.0
6,1788,7,4378,4.885565760865261,1,29.0
3,1145,10,3670,4.912752305993169,1,29.0
5,932,2,712,1.9460088948349106,1,22.0
3,1880,10,4608,3.2141553407403602,1,20.0
3,1605,4,824,2.1721849223226504,1,22.0
7,1532,10,2267,1.8187628652699264,0,16.0
1,1625,4,4105,1.0282048502140375,0,10.0
5,950,5,2069,4.999144864127031,0,32.0
3,1991,2,1462,4.9013449592986635,1,33.0
2,1272,4,3925,2.893252196476042,1,19.0
2,1513,4,4726,1.9713745681829717,1,14.0
4,1161,8,3319,1.6879280120288724,1,14.0
5,1222,2,769,1.6580012797155521,0,20.0
7,969,10,4364,3.129191565797364,1,20.0
7,1420,6,900,2.4396510092958685,0,23.0
4,1226,3,1881,2.2328796279839795,0,19.0
2,1184,6,2067,3.7464492062634744,0,26.0
5,1547,7,1295,2.242436439423852,1,20.0
5,1171,2,3906,2.8084498653982495,0,19.0
2,1980,10,4574,2.404089694085373,1,16.0
3,1103,2,4260,2.9160129634558527,0,19.0
5,1850,9,3064,4.346672322378698,0,27.0
6,1682,8,2660,2.478011606152339,0,18.0
7,1520,10,1303,1.367533992427914,1,16.0
6,1338,8,4553,4.0480765401594,1,24.0
6,1301,5,4141,2.6646582931498695,0,18.0
1,907,1,1676,2.7356678054514143,1,22.0
1,1777,1,4014,4.935900643642123,1,29.0
6,1649,9,111,2.4278384073183963,1,31.0
3,1099,5,4605,2.092363443682239,1,15.0
6,1587,1,664,4.803509844098855,0,37.0
4,865,10,2339,1.7261125300044018,0,15.0
4,1569,8,760,4.427483238525934,1,34.0
4,1421,10,942,2.974573741979651,1,26.0
6,1438,10,1578,1.1851575815350648,0,14.0
4,1358,5,330,4.100029422813155,0,36.0
3,1261,6,4524,3.4689978831826007,1,21.0
6,1001,10,1824,4.085809056020842,0,28.0
6,1043,5,4491,3.1175709741517066,1,20.0
7,1023,5,478,4.650952776172266,0,37.0
7,812,5,1073,3.921932215072694,1,30.0
4,838,9,3132,3.6933038070144018,0,24.0
2,862,5,4523,1.990621795810808,1,14.0
1,1102,10,893,3.9179778737781623,1,31.0
4,1290,7,590,4.327236927125401,1,35.0
2,921,6,1094,2.7312640742201473,1,24.0
2,1798,1,4219,3.927687811009767,1,24.0
6,1258,4,2070,3.702201543839513,1,26.0
4,1447,10,2754,3.72448176621953,1,24.0
7,1763,9,1236,3.3348271078565945,1,26.0
1,1007,6,1498,2.9437042413345633,0,23.0
1,973,8,4536,4.496781457860248,0,27.0
4,1743,5,761,4.415238593472289,1,34.0
3,1707,2,3045,4.700118165502543,1,29.0
6,1166,5,1379,3.7327929403457896,0,28.0
5,847,1,4541,3.212091800486567,0,20.0
6,1839,7,2612,3.092988347337963,1,22.0
6,1059,8,292,2.7798033466161187,0,30.0
2,1040,1,1335,3.915259930240636,0,29.0
3,972,4,3864,1.875817183165061,1,14.0
2,911,9,2325,2.1601806341693193,1,17.0
5,1803,6,2543,1.525863667026873,1,14.0
1,900,1,4934,4.636750308522414,1,27.0
6,1743,3,4802,4.146613505971159,1,25.0
1,1868,7,513,1.4829224621531738,1,21.0
6,1336,4,4940,1.7003946975163098,0,12.0
1,1514,10,4472,4.734241157919018,0,28.0
7,1078,6,4290,2.7665429528149605,1,18.0
1,1912,4,1985,1.3460621290361918,1,14.0
2,1039,2,224,4.9132213094915,1,41.0
2,1801,4,4088,1.9624278945492164,0,14.0
6,1677,1,1853,3.602233643529953,1,26.0
6,1654,6,2552,4.1720797712278195,0,27.0
4,1513,3,2396,2.828895422982191,1,21.0
6,1384,2,1335,1.5291022958535994,1,17.0
2,1484,6,1719,4.766653341851006,0,32.0
2,1280,3,571,4.637289597161638,0,36.0
2,878,3,860,1.8234843125746734,0,20.0
4,963,10,2232,4.745843478578409,1,30.0
1,1539,9,1763,1.0062303335782055,1,13.0
4,1399,8,1815,1.3951734208909938,1,15.0
7,1340,8,2905,4.631244245872757,0,29.0
3,1176,7,163,4.281010322222322,1,39.0
5,1490,6,4680,4.29483702774294,0,25.0
4,1211,8,176,4.872288335090824,0,42.0
6,1229,1,3691,4.058485541683585,1,25.0
3,1790,9,1458,4.188937249838229,0,30.0
4,1865,1,4357,2.199977719292983,1,15.0
5,1602,6,1648,2.6175323551835272,0,21.0
6,1893,5,2107,1.537888600740907,0,15.0
6,1176,5,1994,4.554292880014782,0,30.0
6,1720,2,3412,4.346347137627962,1,27.0
5,1006,2,2266,4.658726674126698,1,30.0
2,870,1,183,3.8309617458227776,0,37.0
4,999,2,2037,2.1724062436665967,0,18.0
6,1187,5,438,1.7797213444331588,0,23.0
3,1779,8,395,1.5110950684230398,1,22.0
4,822,2,2988,3.226414488559439,1,22.0
4,1192,1,2876,1.4552659750711254,0,13.0
3,1396,9,287,1.4430999839014578,0,23.0
6,1031,9,4837,1.839318221583381,1,13.0
2,1993,10,1849,1.5357132335211396,1,15.0
2,1706,2,3960,4.432752114709441,0,27.0
1,1107,9,3127,1.2171962377519674,1,11.0
1,1335,4,1133,2.8932799270851195,1,24.0
7,1772,4,2373,1.6456572694810423,1,15.0
1,1716,4,3517,1.9863162474607736,0,15.0
3,1141,4,4021,1.502420675666778,1,12.0
5,1249,3,711,1.4432054735391104,0,19.0
3,1587,3,3170,1.786554514403461,0,14.0
2,1915,7,2128,1.1238929614841835,1,13.0
7,1465,4,4002,1.721822267835512,1,13.0
2,1650,2,2137,4.560888715510146,0,30.0
6,1145,2,1200,1.2309504268624494,1,16.0
4,1193,7,1314,3.5660853660657934,1,27.0
4,1455,9,4028,1.4734232397923073,0,12.0
3,1920,8,2698,4.1548256408427315,1,27.0
5,1815,5,3747,1.1049335013318444,1,10.0
6,1536,7,3848,1.6591095063045382,0,13.0
5,1831,8,2716,4.243996471447931,1,27.0
5,921,10,3185,3.7251067175860095,1,24.0
7,1120,7,2326,1.1362069356911402,1,12.0
3,947,3,1251,4.698299915158283,0,33.0
1,1914,1,3767,2.5583371904640884,1,17.0
4,1478,4,2725,1.526428360327463,1,14.0
1,1738,3,1098,2.3504510488651715,1,22.0
6,839,2,4115,2.0853515624592376,0,15.0
5,1957,2,4756,3.054802006382403,0,19.0
1,1632,2,3085,1.91537603363835,0,15.0
3,1068,1,2928,3.8636996833328614,0,25.0
3,1205,4,4931,3.790731222128396,0,23.0
4,1311,2,3757,2.45368664404433,0,17.0
7,1734,7,2705,1.9236946450036738,0,16.0
4,1479,3,2824,4.512514816515548,1,28.0
1,1974,3,3283,4.218938293378155,0,26.0
7,1647,9,1110,3.5086783437541755,0,28.0
3,1892,4,1398,3.5446954369225963,0,27.0
3,1468,4,4853,3.148202549943679,1,20.0
4,930,6,225,1.65936380244914,1,25.0
5,1286,8,1742,1.6301804903548396,0,16.0
3,1038,8,2814,3.5230686238157682,1,23.0
1,1513,3,2005,3.5971984363025364,1,25.0
7,1406,7,2172,1.8837927612746865,0,16.0
7,1985,10,1464,2.5473196219059457,1,21.0
4,1429,5,3265,3.2008724063137137,1,21.0
7,950,7,1883,2.8673886618178424,0,22.0
1,1117,10,992,1.4236788264840343,1,18.0
7,1508,10,3453,2.415921409175763,1,17.0
5,1700,2,3275,3.6531115552657343,0,23.0
3,1604,4,841,4.850827107505994,0,36.0
1,1652,10,4052,1.4289279460572448,0,12.0
1,1383,2,1626,4.194949575708692,0,29.0
1,1551,2,4578,1.2622901671572606,0,10.0
6,1704,10,3278,3.404290752671036,0,22.0
1,806,1,4858,4.920907866576922,1,29.0
7,1340,8,3523,4.8315349243687,1,29.0
1,845,4,2139,2.785621975802412,0,21.0
3,1593,5,2507,4.194531949234715,0,27.0
1,1974,8,4777,2.036017842046459,0,14.0
2,1350,9,721,4.066168547894533,1,32.0
4,1324,9,3722,2.106737311106847,0,15.0
7,1758,8,4757,2.182439243970375,1,15.0
4,1502,7,2215,2.8242409053562754,0,21.0
1,1207,7,4056,3.1963920393168306,1,20.0
5,997,4,4229,2.032015593637035,0,14.0
6,1639,4,609,2.4855185246660283,1,25.0
7,874,2,1837,4.859860442083361,1,32.0
7,1780,8,4402,2.419431406758679,1,16.0
1,1028,2,4781,2.743863480565673,0,18.0
5,1240,5,4934,2.0114283726688558,0,14.0
2,1762,5,2671,2.674387446385381,1,19.0
1,1713,8,2250,4.678499671436624,1,30.0
5,833,4,2610,3.1412713356779944,0,22.0
7,840,6,3501,4.224998140342286,0,26.0
3,1864,1,1683,1.8030727838509626,0,17.0
2,1649,10,3374,3.1017292034813084,1,21.0
2,1527,5,220,3.8901613089165386,1,36.0
2,1139,1,4313,3.9693793572012437,0,24.0
2,1754,2,3717,4.760934823024879,0,29.0
2,903,1,909,2.737057925036466,1,25.0
7,1375,7,3704,2.3262900839201532,0,16.0
3,1917,1,109,4.02218942019584,1,39.0
2,1212,8,4861,4.489763614325317,1,26.0
3,879,10,4785,2.2975606571682796,1,15.0
4,1765,7,2250,2.8785801737764998,0,21.0
2,1525,10,808,4.7816985351013965,0,35.0
1,1343,2,3150,1.8203555897448553,0,14.0
5,1509,8,122,4.356737883392002,1,40.0
2,1884,3,2738,3.8204548534545673,1,25.0
3,1191,10,4270,3.661277862650586,1,23.0
4,1195,1,72,1.9013360499285143,0,29.0
4,1859,8,2427,4.646925906930512,0,30.0
4,1219,5,2305,3.6103104643256634,1,25.0
7,1280,1,4897,1.6526478590284501,0,12.0
4,1422,8,338,2.6340504176417014,0,29.0
7,1958,2,4570,4.188094662587713,1,25.0
7,1896,1,3145,2.14465167375349,0,16.0
7,838,5,2399,3.576846493605379,0,24.0
1,1225,7,859,1.731793707455433,0,20.0
4,1164,2,769,2.326944935822131,1,23.0
2,987,4,2568,2.3940608186134087,1,18.0
5,1422,6,785,4.648883212770464,1,35.0
1,1844,10,2170,2.372460870993065,1,19.0
5,1637,4,3838,4.346112224090501,1,26.0
7,1282,1,203,1.181238365016541,0,23.0
3,1792,6,2814,1.1567990645119979,0,12.0
2,1414,8,3706,3.9577896497525877,0,25.0
4,1704,4,4295,1.970655314668766,0,14.0
3,1231,10,4354,3.126195192779213,1,20.0
5,1242,6,4672,1.4657713503583762,0,11.0
3,1343,4,3438,1.108599582819446,1,11.0
7,1175,4,1547,1.574567550155983,1,16.0
7,1774,1,2316,2.4253236988843945,0,19.0
4,1360,7,3180,1.9029963018010632,0,15.0
5,1522,10,4465,1.365322937746067,0,11.0
5,1706,8,4136,1.8413628725650972,1,14.0
1,1612,2,269,2.7431823244977482,1,30.0
6,1345,9,4042,4.406732605202615,0,27.0
4,1438,4,445,4.581138611357639,1,37.0
5,867,10,1862,4.451051882243048,1,30.0
7,1930,9,1160,4.601279010913716,1,33.0
3,1183,3,2644,2.1715882076748017,0,17.0
4,1316,5,669,3.93398234146682,1,32.0
3,1258,2,1749,3.535421177323191,1,25.0
2,913,6,1424,4.017610503904407,1,29.0
6,1581,1,1649,2.7286331356154765,0,22.0
7,1890,2,274,1.2294387812430623,0,22.0
3,1512,7,4726,4.747740517197272,0,28.0
4,1680,2,1819,2.0996643118440463,1,18.0
7,987,8,4592,4.043319839681605,1,24.0
5,1935,9,2644,4.993547376028148,1,31.0
6,1880,5,3083,1.6304570784324692,1,14.0
7,948,9,1009,4.276122479099019,1,32.0
6,1486,7,4519,1.5384408736527408,1,12.0
2,1724,10,3522,4.109885839879217,1,25.0
1,1256,4,148,1.4103795428710715,0,25.0
6,1037,7,3992,2.413346052688701,0,17.0
6,1198,2,484,2.5383445674544407,0,27.0
3,1125,10,1739,3.7465276709158783,1,27.0
3,889,7,2885,2.620461245256949,1,19.0
4,1573,8,2107,1.314433855444051,1,14.0
3,1283,8,3342,1.787003412092944,1,14.0
1,1014,7,596,2.5796159020365272,0,26.0
7,1838,7,972,2.829793917370512,1,25.0
4,884,7,3811,1.9902364706086373,0,15.0
6,1048,2,4646,3.475590725132287,0,21.0
1,1692,10,3007,1.8127594175035604,1,15.0
2,1084,1,2797,2.028914621538637,1,16.0
1,852,5,2413,3.4662384958213353,1,24.0
5,1274,2,684,3.668607992069983,1,31.0
1,1078,5,3758,3.720437496203939,1,23.0
5,981,7,743,3.849715594390482,1,31.0
6,1046,1,4425,1.4218231781122763,1,11.0
6,1398,2,2164,1.7964112174503004,1,16.0
7,1277,5,2359,1.9064260017712549,1,16.0
2,1035,1,1690,3.0608764104870927,0,23.0
7,1806,1,2860,1.0105962030880185,1,11.0
5,971,7,2326,1.5485675814773172,1,14.0
5,1051,1,2027,2.6389181108189566,0,20.0
5,869,5,299,2.406235126538823,1,28.0
2,1418,7,902,4.590548802100011,1,34.0
6,883,8,1654,1.1656408729701924,1,14.0
4,1615,4,4197,2.478013941129511,0,17.0
3,1101,6,4076,2.6966977488828876,0,18.0
5,875,10,2108,1.341763665327409,0,14.0
5,1707,1,1544,2.543733787280706,1,21.0
3,1458,3,3667,4.184540203356317,0,26.0
1,1323,6,4516,4.503483805863473,0,27.0
4,1310,10,4929,3.183862193130135,0,20.0
1,1356,2,1344,4.03498263310034,1,29.0
6,1417,10,3331,1.742068074047621,0,14.0
7,1737,1,1296,2.1689901037884676,1,20.0
1,1120,5,2201,3.6455822045040107,0,25.0
5,985,6,725,4.064440647207338,0,32.0
1,1181,6,2578,2.630273470066947,1,19.0
7,1508,10,1164,4.79574173037984,1,34.0
2,1131,4,452,2.4734375179853747,1,27.0
6,1118,10,3921,3.9070125515331533,1,24.0
7,875,5,598,3.683027315519277,0,31.0
2,1842,2,2766,4.547924704350606,0,29.0
7,1253,6,1320,2.392225307203039,0,21.0
6,1558,4,656,1.6913510943955212,1,21.0
5,1844,9,3004,1.389255711054762,1,12.0
5,1079,7,2527,1.6566556831103134,1,14.0
7,1888,10,710,3.253644104225936,0,28.0
3,1544,4,3191,2.450337842293557,0,18.0
7,1604,3,4119,4.420065934787136,0,27.0
7,1254,1,2975,3.315023024304783,1,22.0
6,1721,6,4402,4.579836146406395,1,27.0
5,900,10,855,1.8273987117390997,0,20.0
5,919,1,3257,1.4153573365870473,0,12.0
1,1898,6,914,1.0453293744152816,1,16.0
6,1781,2,4492,3.3289559845534136,0,21.0
2,1226,5,1036,3.8831775452771238,0,30.0
1,1843,5,1414,2.1410264871460685,1,19.0
3,1065,10,1859,2.125033016723419,0,18.0
3,1561,8,2794,2.3641817279795156,1,18.0
1,1588,3,619,1.6541196313045106,1,21.0
2,1042,9,2342,3.969876511060255,1,26.0
7,992,8,1385,4.694471878195355,0,32.0
7,927,3,449,4.992585624135483,1,39.0
1,1620,3,1251,4.402480322453512,0,31.0
7,856,8,2910,3.091030412048832,0,21.0
5,1366,10,4038,2.7709380019085854,0,18.0
3,1847,1,1105,2.8099971858424726,1,24.0
2,1095,10,4873,1.4927977739348144,1,11.0
1,1889,2,3638,3.9764282806589173,1,25.0
6,1240,9,1134,4.401796382331499,1,32.0
4,1424,6,3520,3.5276601575499678,1,23.0
1,1622,8,3487,4.795259555871414,0,29.0
5,1788,8,1869,1.1185183652990398,1,13.0
1,1999,1,769,2.079053517146387,0,22.0
5,1685,1,2896,1.8429060192310747,1,15.0
3,865,7,2121,1.1880538580906652,1,13.0
2,1822,2,2356,4.179031444309963,1,27.0
3,1848,6,821,3.1686565600510805,1,27.0
5,1996,1,2234,1.8185396481587794,0,16.0
1,1351,8,4082,4.823120306635161,1,29.0
5,1722,9,1329,4.669630911399526,0,32.0
4,1308,8,3946,2.1216445394703873,0,15.0
4,1580,6,3410,1.7317401807863355,0,14.0
4,1286,9,3741,1.2906193691831516,1,11.0
5,1591,4,3010,2.978055031895393,1,20.0
1,1422,1,2128,2.0984418875785806,1,17.0
1,1493,5,4539,2.057077225202746,0,14.0
2,1304,5,2034,4.918583166391796,0,32.0
1,1478,2,4626,3.816047701681831,0,23.0
4,1917,1,4585,3.069243828705194,1,19.0
3,1476,10,2736,3.6273658669035127,0,24.0
6,1205,7,221,3.6464149330270055,1,35.0
4,1184,7,3609,4.5784341856810435,0,28.0
4,1454,5,1442,2.2622105342564716,0,20.0
6,962,3,493,4.359492429633611,1,36.0
3,974,8,3877,1.9510417293984221,0,14.0
7,839,8,4739,3.0884893421787183,0,19.0
7,1056,2,124,3.86521549644481,1,38.0
6,902,3,3417,3.243722351196369,0,21.0
2,1424,1,3508,2.778145553172812,1,19.0
5,1163,5,2913,3.2297708468966024,0,22.0
1,1631,3,227,4.185337180479646,0,38.0
7,1797,1,2697,4.4936195591236014,1,28.0
2,1432,6,4770,4.845963533177562,0,28.0
7,1424,1,2186,2.804754929773581,1,21.0
3,1385,8,404,4.199325244360681,1,36.0
4,1521,9,3244,3.718752786018582,0,24.0
6,1273,4,4597,2.5447639376541384,1,17.0
1,1429,10,1740,2.918678393606274,0,22.0
2,925,4,1710,3.0346873932655343,1,23.0
1,1221,9,4627,1.637867890656537,0,12.0
2,1495,4,1068,2.5462740079819683,0,23.0
6,1301,6,3925,4.1697143046318255,0,25.0
4,850,10,3341,1.2610061016157337,0,11.0
5,1180,2,111,1.7744303443998564,1,27.0
3,1594,8,2117,1.522593980324884,1,15.0
4,1573,3,2808,1.8726028762887008,0,15.0
1,1379,6,2116,2.3145719485337213,1,18.0
6,888,2,480,1.8154181272492993,1,23.0
4,939,3,1432,4.08917590275471,0,29.0
7,1243,10,3488,1.992931822287023,1,15.0
3,1111,3,4205,4.8175122794642125,0,28.0
6,1805,2,1027,2.4276141523388315,0,23.0
1,1805,6,4300,2.458290020678494,0,17.0
3,829,4,2734,4.218980900539302,1,27.0
5,1133,7,4947,2.2521053277374214,0,15.0
6,1050,8,1265,4.148558274317316,0,30.0
3,1115,10,2559,1.0995402982677702,0,12.0
2,1220,6,3240,2.519411887548771,0,18.0
6,970,7,3522,2.3019853276542075,0,16.0
5,1754,2,2351,1.3496124739838136,0,13.0
6,1529,6,4360,4.663407893404077,0,28.0
2,1297,8,2649,3.6075998741388267,0,24.0
4,1053,3,4251,3.3110144482229225,0,21.0
4,975,1,2434,4.456215950403495,1,29.0
3,1163,9,3887,3.980357997445378,0,24.0
4,1227,8,2184,1.5803056939045428,1,15.0
1,954,2,4355,3.364168973052018,1,21.0
1,1560,3,4489,1.8122859993515084,1,13.0
1,1915,7,947,2.98896131079797,0,26.0
3,1264,2,4655,3.747050722624794,1,23.0
1,1150,3,724,3.5299730245776106,1,30.0
4,1193,1,1610,2.4045769601368927,0,20.0
1,1816,9,3002,2.098462633918331,0,16.0
4,1616,7,2054,2.1997515430284578,1,18.0
7,1317,5,1090,1.7701087543067118,0,19.0
1,1942,8,2046,2.375391117116935,0,19.0
4,1574,9,4814,2.7464203327777,1,18.0
7,1218,5,4815,3.3047183292697926,0,20.0
3,1933,10,3206,1.4197116149861198,1,12.0
2,1836,8,1655,2.025217946582994,0,18.0
4,1089,8,2703,4.924408263363434,1,31.0
3,1541,3,1717,2.6917962757648373,0,21.0
3,887,5,4910,1.1867311942829795,1,10.0
1,1299,1,4181,4.387914242882751,1,26.0
6,1836,3,522,3.2026837974099767,0,30.0
2,1539,6,4509,3.143850067376826,1,20.0
4,987,5,2846,3.968739209815242,1,26.0
6,1006,6,2494,1.3874709805114764,1,13.0
6,1932,9,2689,4.3589466539921204,0,28.0
5,1147,5,4158,2.5250670234537695,0,17.0
1,1016,7,4880,3.8469094986472494,1,23.0
4,1443,7,792,3.15004141210015,1,27.0
3,1343,3,1189,1.055198384489878,1,15.0
5,1690,8,522,4.630180925392503,0,37.0
1,1242,3,443,3.457437707366326,1,32.0
1,1413,6,1870,2.722665962632573,0,21.0
7,1221,1,143,2.2030326319808653,0,29.0
2,918,8,3175,4.246834884194983,1,27.0
5,806,7,3372,4.876227787077235,1,29.0
1,1110,6,3721,4.5026360159315155,1,27.0
7,1386,3,77,1.8577876598540377,0,28.0
6,1554,4,2620,3.9379119583557354,0,26.0
2,1138,10,4067,2.004922611571087,1,14.0
1,1640,4,4444,3.8133649661288116,0,23.0
5,1303,8,4613,4.864497968383191,1,28.0
2,1873,9,287,3.6129211419749407,0,34.0
6,1733,10,2071,2.8011011736232505,1,21.0
4,1472,6,2532,4.369729571484152,1,28.0
6,1126,5,284,4.865447080724898,0,40.0
5,1960,5,2969,3.4999241716835723,1,23.0
4,846,10,4849,2.950634894286309,1,19.0
7,1261,10,3787,3.0863634331270426,1,20.0
4,1110,4,2075,4.557805276071239,0,30.0
1,1999,2,718,2.5523991356440177,1,25.0
5,1474,1,2308,1.854759589928714,1,16.0
7,1053,4,1072,4.278834858494205,0,32.0
6,996,8,969,1.0985917232534272,1,16.0
2,1778,8,4776,3.7902855867369425,0,23.0
6,965,7,3259,2.427655211448691,1,17.0
2,812,2,2299,3.5015939301725827,1,24.0
7,830,2,3928,2.315279940322299,0,16.0
5,871,3,450,3.5006746642389963,0,32.0
6,1464,4,3366,4.132643055526698,0,26.0
6,1311,1,2045,2.8765163920059216,1,21.0
1,976,10,372,1.704079722943256,0,24.0
3,1525,9,2417,2.375830399216755,0,18.0
7,1615,3,2767,1.607161714285572,0,14.0
2,965,7,4265,3.2649360029228864,0,21.0
3,1947,6,1408,3.498958906755306,1,26.0
7,1024,5,4920,2.047416455355597,1,14.0
7,1221,4,2177,1.39723173763497,0,14.0
1,1370,1,4674,4.944268411087213,0,29.0
5,946,5,489,2.736013259129788,1,28.0
4,1996,6,4536,1.170154956457607,0,10.0
5,913,7,2756,4.649428622594851,1,29.0
5,959,4,1964,4.218266915420969,1,28.0
6,1483,3,243,4.574233831493375,0,39.0
3,1148,5,603,3.668540623499822,1,31.0
4,1463,5,3722,2.177732786643971,0,16.0
5,1130,5,570,4.449657269069254,0,35.0
5,1777,5,1273,2.3374217989001504,0,21.0
1,830,4,3119,2.9839113571162645,1,20.0
7,1959,3,4195,3.368229576542169,0,21.0
5,1776,1,2092,3.079498753866908,1,22.0
5,864,7,2661,1.675467534189957,0,14.0
1,1114,3,1844,3.1599194308205423,0,23.0
6,896,9,3280,2.557439779904883,1,18.0
4,1349,2,1321,4.297926394014688,1,31.0
5,1383,10,450,3.8047336637079336,1,33.0
2,1484,2,1499,3.657463717512427,0,27.0
2,1547,3,2301,4.326094052406817,0,28.0
4,1418,1,2816,4.883193492772387,0,30.0
2,1944,4,1826,2.320982309893197,0,19.0
5,1985,7,2689,4.964167840797529,1,31.0
6,1936,9,2137,1.581138697953421,0,15.0
5,1452,3,1983,2.551072436961351,1,20.0
4,1302,9,2441,4.397194310747668,1,28.0
7,1658,8,66,2.341564100476061,1,31.0
3,1836,1,2823,4.805569355516235,1,30.0
1,928,10,4009,4.753105379322253,0,28.0
4,1319,4,4323,3.08414592803834,0,20.0
